,StartDate,EndDate,Category,Start,Stop,Miles,Purpose,Year,Month,Day,StartHour,Time of Day,Time Difference,Total Hours,MoreThan1Hour,Time Difference (Minutes),month_name,DayName
654,2016-08-12 18:56:00,2016-08-12 19:05:00,Business,Westpark Place,Whitebridge,1.8,NA,2016,8,12,18,Night,0 days 00:09:00,0.15,False,9.0,August,Friday
655,2016-08-13 15:35:00,2016-08-13 15:58:00,Business,Cary,Morrisville,8.4,Meeting,2016,8,13,15,Day,0 days 00:23:00,0.38,False,23.0,August,Saturday
656,2016-08-15 09:05:00,2016-08-15 09:52:00,Business,R?walpindi,Unknown Location,15.6,NA,2016,8,15,9,Day,0 days 00:47:00,0.78,False,47.0,August,Monday
657,2016-08-15 15:20:00,2016-08-15 15:47:00,Business,Unknown Location,Unknown Location,14.1,NA,2016,8,15,15,Day,0 days 00:27:00,0.45,False,27.0,August,Monday
658,2016-08-15 16:52:00,2016-08-15 17:30:00,Business,Unknown Location,Unknown Location,15.7,NA,2016,8,15,16,Day,0 days 00:38:00,0.63,False,38.0,August,Monday
659,2016-08-15 19:08:00,2016-08-15 20:30:00,Business,Unknown Location,Unknown Location,25.9,Temporary Site,2016,8,15,19,Night,0 days 01:22:00,1.37,True,82.0,August,Monday
660,2016-08-16 07:58:00,2016-08-16 08:11:00,Business,Unknown Location,Unknown Location,7.9,NA,2016,8,16,7,Day,0 days 00:13:00,0.22,False,13.0,August,Tuesday
661,2016-08-16 08:16:00,2016-08-16 08:23:00,Business,Unknown Location,Unknown Location,2.7,NA,2016,8,16,8,Day,0 days 00:07:00,0.12,False,7.0,August,Tuesday
662,2016-08-16 08:46:00,2016-08-16 08:53:00,Business,Unknown Location,Unknown Location,5.5,NA,2016,8,16,8,Day,0 days 00:07:00,0.12,False,7.0,August,Tuesday
666,2016-08-16 15:13:00,2016-08-16 15:36:00,Business,Unknown Location,Unknown Location,16.2,NA,2016,8,16,15,Day,0 days 00:23:00,0.38,False,23.0,August,Tuesday
667,2016-08-17 10:17:00,2016-08-17 10:41:00,Business,Unknown Location,Unknown Location,2.6,NA,2016,8,17,10,Day,0 days 00:24:00,0.4,False,24.0,August,Wednesday
668,2016-08-17 10:57:00,2016-08-17 11:20:00,Business,Unknown Location,Unknown Location,12.1,NA,2016,8,17,10,Day,0 days 00:23:00,0.38,False,23.0,August,Wednesday
669,2016-08-17 14:45:00,2016-08-17 14:50:00,Business,Unknown Location,R?walpindi,1.4,NA,2016,8,17,14,Day,0 days 00:05:00,0.08,False,5.0,August,Wednesday
672,2016-08-17 16:54:00,2016-08-17 17:00:00,Business,Unknown Location,Unknown Location,5.3,NA,2016,8,17,16,Day,0 days 00:06:00,0.1,False,6.0,August,Wednesday
673,2016-08-17 17:05:00,2016-08-17 17:34:00,Business,Unknown Location,Unknown Location,5.5,NA,2016,8,17,17,Day,0 days 00:29:00,0.48,False,29.0,August,Wednesday
674,2016-08-17 18:38:00,2016-08-17 18:57:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,2016,8,17,18,Night,0 days 00:19:00,0.32,False,19.0,August,Wednesday
675,2016-08-18 18:40:00,2016-08-18 19:07:00,Business,Unknown Location,Unknown Location,7.6,Temporary Site,2016,8,18,18,Night,0 days 00:27:00,0.45,False,27.0,August,Thursday
676,2016-08-19 08:24:00,2016-08-19 08:45:00,Business,Unknown Location,Noorpur Shahan,7.6,NA,2016,8,19,8,Day,0 days 00:21:00,0.35,False,21.0,August,Friday
679,2016-08-19 10:57:00,2016-08-19 11:06:00,Business,R?walpindi,Unknown Location,2.0,NA,2016,8,19,10,Day,0 days 00:09:00,0.15,False,9.0,August,Friday
683,2016-08-21 10:00:00,2016-08-21 10:29:00,Business,Unknown Location,Unknown Location,7.6,Airport/Travel,2016,8,21,10,Day,0 days 00:29:00,0.48,False,29.0,August,Sunday
684,2016-08-21 14:05:00,2016-08-21 14:34:00,Business,Unknown Location,Unknown Location,7.7,NA,2016,8,21,14,Day,0 days 00:29:00,0.48,False,29.0,August,Sunday
693,2016-08-22 15:14:00,2016-08-22 15:49:00,Business,Unknown Location,Unknown Location,19.0,NA,2016,8,22,15,Day,0 days 00:35:00,0.58,False,35.0,August,Monday
694,2016-08-22 15:59:00,2016-08-22 17:16:00,Business,Unknown Location,Unknown Location,19.0,NA,2016,8,22,15,Day,0 days 01:17:00,1.28,True,77.0,August,Monday
695,2016-08-22 19:58:00,2016-08-22 20:50:00,Business,Unknown Location,R?walpindi,7.9,NA,2016,8,22,19,Night,0 days 00:52:00,0.87,False,52.0,August,Monday
696,2016-08-22 20:53:00,2016-08-22 21:31:00,Business,R?walpindi,R?walpindi,4.1,NA,2016,8,22,20,Night,0 days 00:38:00,0.63,False,38.0,August,Monday
697,2016-08-22 22:31:00,2016-08-22 23:00:00,Business,R?walpindi,Unknown Location,18.7,NA,2016,8,22,22,Night,0 days 00:29:00,0.48,False,29.0,August,Monday
698,2016-08-23 08:10:00,2016-08-23 08:25:00,Business,Unknown Location,Noorpur Shahan,8.7,NA,2016,8,23,8,Day,0 days 00:15:00,0.25,False,15.0,August,Tuesday
699,2016-08-23 09:35:00,2016-08-23 10:09:00,Business,Noorpur Shahan,Unknown Location,7.5,NA,2016,8,23,9,Day,0 days 00:34:00,0.57,False,34.0,August,Tuesday
700,2016-08-23 12:59:00,2016-08-23 13:15:00,Business,Unknown Location,Noorpur Shahan,7.7,NA,2016,8,23,12,Day,0 days 00:16:00,0.27,False,16.0,August,Tuesday
703,2016-08-23 15:07:00,2016-08-23 15:12:00,Business,Unknown Location,Unknown Location,1.9,NA,2016,8,23,15,Day,0 days 00:05:00,0.08,False,5.0,August,Tuesday
704,2016-08-23 15:15:00,2016-08-23 17:16:00,Business,Unknown Location,Unknown Location,7.9,NA,2016,8,23,15,Day,0 days 02:01:00,2.02,True,121.0,August,Tuesday
705,2016-08-23 17:42:00,2016-08-23 18:31:00,Business,Unknown Location,Unknown Location,17.7,NA,2016,8,23,17,Day,0 days 00:49:00,0.82,False,49.0,August,Tuesday
706,2016-08-24 12:05:00,2016-08-24 12:56:00,Business,Unknown Location,Unknown Location,25.2,NA,2016,8,24,12,Day,0 days 00:51:00,0.85,False,51.0,August,Wednesday
707,2016-08-24 13:01:00,2016-08-24 15:25:00,Business,Unknown Location,Unknown Location,96.2,NA,2016,8,24,13,Day,0 days 02:24:00,2.4,True,144.0,August,Wednesday
708,2016-08-25 15:17:00,2016-08-25 16:22:00,Business,Unknown Location,Unknown Location,35.0,NA,2016,8,25,15,Day,0 days 01:05:00,1.08,True,65.0,August,Thursday
709,2016-08-25 16:36:00,2016-08-25 16:56:00,Business,Unknown Location,Unknown Location,5.5,NA,2016,8,25,16,Day,0 days 00:20:00,0.33,False,20.0,August,Thursday
710,2016-08-25 17:19:00,2016-08-25 19:20:00,Business,Unknown Location,Unknown Location,50.4,NA,2016,8,25,17,Day,0 days 02:01:00,2.02,True,121.0,August,Thursday
713,2016-08-26 09:06:00,2016-08-26 09:20:00,Business,Unknown Location,Unknown Location,5.0,NA,2016,8,26,9,Day,0 days 00:14:00,0.23,False,14.0,August,Friday
714,2016-08-26 11:14:00,2016-08-26 11:26:00,Business,Unknown Location,Unknown Location,3.8,NA,2016,8,26,11,Day,0 days 00:12:00,0.2,False,12.0,August,Friday
727,2016-08-27 16:15:00,2016-08-27 19:13:00,Business,Unknown Location,Unknown Location,156.9,NA,2016,8,27,16,Day,0 days 02:58:00,2.97,True,178.0,August,Saturday
728,2016-08-28 09:57:00,2016-08-28 10:18:00,Business,Unknown Location,Noorpur Shahan,10.1,NA,2016,8,28,9,Day,0 days 00:21:00,0.35,False,21.0,August,Sunday
740,2016-08-30 11:53:00,2016-08-30 12:05:00,Business,Unknown Location,Unknown Location,2.1,NA,2016,8,30,11,Day,0 days 00:12:00,0.2,False,12.0,August,Tuesday
744,2016-08-30 17:27:00,2016-08-30 18:09:00,Business,Unknown Location,Unknown Location,13.0,NA,2016,8,30,17,Day,0 days 00:42:00,0.7,False,42.0,August,Tuesday
747,2016-09-01 18:49:00,2016-09-01 19:08:00,Business,Unknown Location,Unknown Location,2.2,NA,2016,9,1,18,Night,0 days 00:19:00,0.32,False,19.0,September,Thursday
749,2016-09-02 18:56:00,2016-09-02 19:37:00,Business,Unknown Location,Unknown Location,12.9,NA,2016,9,2,18,Night,0 days 00:41:00,0.68,False,41.0,September,Friday
750,2016-09-05 10:25:00,2016-09-05 10:44:00,Business,Unknown Location,R?walpindi,17.2,NA,2016,9,5,10,Day,0 days 00:19:00,0.32,False,19.0,September,Monday
751,2016-09-06 17:49:00,2016-09-06 17:49:00,Business,Unknown Location,Unknown Location,69.1,NA,2016,9,6,17,Day,0 days 00:00:00,0.0,False,0.0,September,Tuesday
752,2016-09-10 10:28:00,2016-09-10 10:45:00,Business,Unknown Location,Unknown Location,2.8,NA,2016,9,10,10,Day,0 days 00:17:00,0.28,False,17.0,September,Saturday
753,2016-09-11 09:51:00,2016-09-11 09:55:00,Business,Unknown Location,Unknown Location,8.6,NA,2016,9,11,9,Day,0 days 00:04:00,0.07,False,4.0,September,Sunday
754,2016-09-11 21:40:00,2016-09-11 21:42:00,Business,Unknown Location,Unknown Location,9.8,NA,2016,9,11,21,Night,0 days 00:02:00,0.03,False,2.0,September,Sunday
755,2016-09-12 08:07:00,2016-09-12 08:12:00,Business,Unknown Location,Unknown Location,3.6,NA,2016,9,12,8,Day,0 days 00:05:00,0.08,False,5.0,September,Monday
756,2016-09-12 11:15:00,2016-09-12 11:24:00,Business,Unknown Location,Unknown Location,1.7,NA,2016,9,12,11,Day,0 days 00:09:00,0.15,False,9.0,September,Monday
757,2016-09-12 13:04:00,2016-09-12 13:44:00,Business,Unknown Location,Unknown Location,11.5,NA,2016,9,12,13,Day,0 days 00:40:00,0.67,False,40.0,September,Monday
758,2016-09-13 16:56:00,2016-09-13 17:02:00,Business,Unknown Location,Unknown Location,0.7,NA,2016,9,13,16,Day,0 days 00:06:00,0.1,False,6.0,September,Tuesday
759,2016-09-14 11:55:00,2016-09-14 11:59:00,Business,Unknown Location,Unknown Location,0.7,NA,2016,9,14,11,Day,0 days 00:04:00,0.07,False,4.0,September,Wednesday
760,2016-09-15 20:33:00,2016-09-15 20:38:00,Business,Unknown Location,Unknown Location,0.9,NA,2016,9,15,20,Night,0 days 00:05:00,0.08,False,5.0,September,Thursday
761,2016-09-16 07:08:00,2016-09-16 07:08:00,Business,Unknown Location,Unknown Location,1.6,NA,2016,9,16,7,Day,0 days 00:00:00,0.0,False,0.0,September,Friday
762,2016-09-18 18:07:00,2016-09-18 18:11:00,Business,Unknown Location,Unknown Location,9.4,NA,2016,9,18,18,Night,0 days 00:04:00,0.07,False,4.0,September,Sunday
763,2016-09-19 06:18:00,2016-09-19 06:49:00,Business,R?walpindi,Unknown Location,18.2,NA,2016,9,19,6,Day,0 days 00:31:00,0.52,False,31.0,September,Monday
766,2016-09-19 17:36:00,2016-09-19 18:20:00,Business,Unknown Location,Unknown Location,18.0,NA,2016,9,19,17,Day,0 days 00:44:00,0.73,False,44.0,September,Monday
769,2016-09-20 20:47:00,2016-09-20 22:47:00,Business,Unknown Location,R?walpindi,9.6,NA,2016,9,20,20,Night,0 days 02:00:00,2.0,True,120.0,September,Tuesday
772,2016-09-24 20:29:00,2016-09-24 20:33:00,Business,Unknown Location,Unknown Location,2.4,NA,2016,9,24,20,Night,0 days 00:04:00,0.07,False,4.0,September,Saturday
773,2016-09-27 08:33:00,2016-09-27 08:35:00,Business,Unknown Location,Unknown Location,5.8,NA,2016,9,27,8,Day,0 days 00:02:00,0.03,False,2.0,September,Tuesday
776,2016-09-27 21:01:00,2016-09-28 02:37:00,Business,Unknown Location,Unknown Location,195.6,NA,2016,9,27,21,Night,0 days 05:36:00,5.6,True,336.0,September,Tuesday
785,2016-10-04 09:50:00,2016-10-04 10:52:00,Business,Unknown Location,Unknown Location,28.6,NA,2016,10,4,9,Day,0 days 01:02:00,1.03,True,62.0,October,Tuesday
786,2016-10-04 12:17:00,2016-10-04 12:18:00,Business,Unknown Location,Unknown Location,15.1,NA,2016,10,4,12,Day,0 days 00:01:00,0.02,False,1.0,October,Tuesday
787,2016-10-06 08:49:00,2016-10-06 11:36:00,Business,Unknown Location,R?walpindi,17.9,NA,2016,10,6,8,Day,0 days 02:47:00,2.78,True,167.0,October,Thursday
788,2016-10-06 17:23:00,2016-10-06 17:40:00,Business,R?walpindi,Unknown Location,112.6,NA,2016,10,6,17,Day,0 days 00:17:00,0.28,False,17.0,October,Thursday
789,2016-10-06 18:37:00,2016-10-06 18:39:00,Business,Unknown Location,Unknown Location,18.4,NA,2016,10,6,18,Night,0 days 00:02:00,0.03,False,2.0,October,Thursday
790,2016-10-06 19:46:00,2016-10-06 20:26:00,Business,Unknown Location,Unknown Location,13.8,NA,2016,10,6,19,Night,0 days 00:40:00,0.67,False,40.0,October,Thursday
800,2016-10-09 14:04:00,2016-10-09 14:23:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,2016,10,9,14,Day,0 days 00:19:00,0.32,False,19.0,October,Sunday
803,2016-10-11 01:27:00,2016-10-11 02:08:00,Business,Unknown Location,R?walpindi,17.1,Meeting,2016,10,11,1,Night,0 days 00:41:00,0.68,False,41.0,October,Tuesday
804,2016-10-12 19:18:00,2016-10-12 19:21:00,Business,R?walpindi,Unknown Location,18.4,NA,2016,10,12,19,Night,0 days 00:03:00,0.05,False,3.0,October,Wednesday
810,2016-10-14 08:50:00,2016-10-14 09:44:00,Business,Unknown Location,R?walpindi,12.7,NA,2016,10,14,8,Day,0 days 00:54:00,0.9,False,54.0,October,Friday
811,2016-10-14 10:16:00,2016-10-14 10:52:00,Business,R?walpindi,Unknown Location,12.4,NA,2016,10,14,10,Day,0 days 00:36:00,0.6,False,36.0,October,Friday
812,2016-10-14 15:56:00,2016-10-14 16:20:00,Business,Unknown Location,Unknown Location,3.8,NA,2016,10,14,15,Day,0 days 00:24:00,0.4,False,24.0,October,Friday
813,2016-10-14 23:54:00,2016-10-15 02:06:00,Business,Unknown Location,R?walpindi,17.0,Meeting,2016,10,14,23,Night,0 days 02:12:00,2.2,True,132.0,October,Friday
814,2016-10-15 22:28:00,2016-10-15 22:48:00,Business,Morrisville,Morrisville,6.2,NA,2016,10,15,22,Night,0 days 00:20:00,0.33,False,20.0,October,Saturday
815,2016-10-16 00:01:00,2016-10-16 00:14:00,Business,Morrisville,Cary,3.1,NA,2016,10,16,0,Night,0 days 00:13:00,0.22,False,13.0,October,Sunday
816,2016-10-16 12:52:00,2016-10-16 13:11:00,Business,Cary,Durham,10.5,Meeting,2016,10,16,12,Day,0 days 00:19:00,0.32,False,19.0,October,Sunday
817,2016-10-16 14:40:00,2016-10-16 15:01:00,Business,Durham,Morrisville,8.1,NA,2016,10,16,14,Day,0 days 00:21:00,0.35,False,21.0,October,Sunday
818,2016-10-16 15:10:00,2016-10-16 15:19:00,Business,Morrisville,Cary,3.1,NA,2016,10,16,15,Day,0 days 00:09:00,0.15,False,9.0,October,Sunday
819,2016-10-16 19:27:00,2016-10-16 19:33:00,Business,Whitebridge,Parkway,2.1,Meeting,2016,10,16,19,Night,0 days 00:06:00,0.1,False,6.0,October,Sunday
820,2016-10-16 20:30:00,2016-10-16 20:39:00,Business,Cary,Morrisville,4.3,NA,2016,10,16,20,Night,0 days 00:09:00,0.15,False,9.0,October,Sunday
821,2016-10-16 21:34:00,2016-10-16 21:41:00,Business,Morrisville,Cary,2.5,Meal/Entertain,2016,10,16,21,Night,0 days 00:07:00,0.12,False,7.0,October,Sunday
822,2016-10-17 15:19:00,2016-10-17 15:57:00,Business,Cary,Raleigh,20.6,NA,2016,10,17,15,Day,0 days 00:38:00,0.63,False,38.0,October,Monday
823,2016-10-17 16:29:00,2016-10-17 17:11:00,Business,Raleigh,Cary,17.6,NA,2016,10,17,16,Day,0 days 00:42:00,0.7,False,42.0,October,Monday
824,2016-10-17 18:02:00,2016-10-17 18:16:00,Business,Cary,Apex,5.6,NA,2016,10,17,18,Night,0 days 00:14:00,0.23,False,14.0,October,Monday
825,2016-10-17 18:31:00,2016-10-17 18:45:00,Business,Apex,Apex,3.3,NA,2016,10,17,18,Night,0 days 00:14:00,0.23,False,14.0,October,Monday
826,2016-10-17 19:08:00,2016-10-17 19:25:00,Business,Apex,Cary,5.3,NA,2016,10,17,19,Night,0 days 00:17:00,0.28,False,17.0,October,Monday
827,2016-10-18 08:12:00,2016-10-18 08:22:00,Business,Whitebridge,Edgehill Farms,3.3,NA,2016,10,18,8,Day,0 days 00:10:00,0.17,False,10.0,October,Tuesday
828,2016-10-18 08:53:00,2016-10-18 09:02:00,Business,Edgehill Farms,Whitebridge,3.3,NA,2016,10,18,8,Day,0 days 00:09:00,0.15,False,9.0,October,Tuesday
829,2016-10-18 10:41:00,2016-10-18 11:09:00,Business,Cary,Morrisville,7.9,Temporary Site,2016,10,18,10,Day,0 days 00:28:00,0.47,False,28.0,October,Tuesday
830,2016-10-18 18:12:00,2016-10-18 18:33:00,Business,Oakland,Emeryville,13.0,NA,2016,10,18,18,Night,0 days 00:21:00,0.35,False,21.0,October,Tuesday
831,2016-10-18 19:03:00,2016-10-18 19:13:00,Business,Emeryville,Berkeley,3.0,NA,2016,10,18,19,Night,0 days 00:10:00,0.17,False,10.0,October,Tuesday
832,2016-10-18 20:31:00,2016-10-18 20:37:00,Business,Berkeley,Emeryville,3.0,NA,2016,10,18,20,Night,0 days 00:06:00,0.1,False,6.0,October,Tuesday
833,2016-10-19 09:33:00,2016-10-19 09:47:00,Business,Emeryville,Oakland,3.8,NA,2016,10,19,9,Day,0 days 00:14:00,0.23,False,14.0,October,Wednesday
834,2016-10-19 09:54:00,2016-10-19 10:21:00,Business,Oakland,San Francisco,9.5,NA,2016,10,19,9,Day,0 days 00:27:00,0.45,False,27.0,October,Wednesday
835,2016-10-19 13:45:00,2016-10-19 13:56:00,Business,SOMISSPO,French Quarter,1.7,NA,2016,10,19,13,Day,0 days 00:11:00,0.18,False,11.0,October,Wednesday
836,2016-10-19 14:02:00,2016-10-19 14:31:00,Business,San Francisco,Berkeley,10.8,NA,2016,10,19,14,Day,0 days 00:29:00,0.48,False,29.0,October,Wednesday
837,2016-10-19 15:44:00,2016-10-19 16:02:00,Business,West Berkeley,North Berkeley Hills,4.1,NA,2016,10,19,15,Day,0 days 00:18:00,0.3,False,18.0,October,Wednesday
838,2016-10-19 16:06:00,2016-10-19 16:19:00,Business,North Berkeley Hills,Southside,2.2,NA,2016,10,19,16,Day,0 days 00:13:00,0.22,False,13.0,October,Wednesday
839,2016-10-19 16:33:00,2016-10-19 17:01:00,Business,Berkeley,Emeryville,4.6,NA,2016,10,19,16,Day,0 days 00:28:00,0.47,False,28.0,October,Wednesday
840,2016-10-20 11:26:00,2016-10-20 11:34:00,Business,Emeryville,Berkeley,3.1,NA,2016,10,20,11,Day,0 days 00:08:00,0.13,False,8.0,October,Thursday
841,2016-10-20 12:19:00,2016-10-20 13:17:00,Business,Berkeley,San Jose,47.7,NA,2016,10,20,12,Day,0 days 00:58:00,0.97,False,58.0,October,Thursday
842,2016-10-20 20:44:00,2016-10-20 21:37:00,Business,San Jose,Emeryville,44.6,NA,2016,10,20,20,Night,0 days 00:53:00,0.88,False,53.0,October,Thursday
843,2016-10-21 10:06:00,2016-10-21 10:21:00,Business,Emeryville,Oakland,13.2,NA,2016,10,21,10,Day,0 days 00:15:00,0.25,False,15.0,October,Friday
844,2016-10-22 00:54:00,2016-10-22 01:09:00,Business,Morrisville,Cary,8.7,NA,2016,10,22,0,Night,0 days 00:15:00,0.25,False,15.0,October,Saturday
845,2016-10-22 13:26:00,2016-10-22 14:03:00,Business,Cary,Raleigh,17.2,NA,2016,10,22,13,Day,0 days 00:37:00,0.62,False,37.0,October,Saturday
846,2016-10-22 17:08:00,2016-10-22 17:55:00,Business,Raleigh,Cary,14.0,NA,2016,10,22,17,Day,0 days 00:47:00,0.78,False,47.0,October,Saturday
847,2016-10-23 09:24:00,2016-10-23 10:05:00,Business,Cary,Raleigh,28.1,NA,2016,10,23,9,Day,0 days 00:41:00,0.68,False,41.0,October,Sunday
848,2016-10-23 12:17:00,2016-10-23 12:59:00,Business,Raleigh,Cary,28.2,NA,2016,10,23,12,Day,0 days 00:42:00,0.7,False,42.0,October,Sunday
849,2016-10-23 19:04:00,2016-10-23 19:14:00,Business,Cary,Morrisville,3.1,Meal/Entertain,2016,10,23,19,Night,0 days 00:10:00,0.17,False,10.0,October,Sunday
850,2016-10-23 21:10:00,2016-10-23 21:25:00,Business,Morrisville,Cary,3.1,Customer Visit,2016,10,23,21,Night,0 days 00:15:00,0.25,False,15.0,October,Sunday
851,2016-10-24 14:57:00,2016-10-24 15:26:00,Business,Cary,Durham,16.4,NA,2016,10,24,14,Day,0 days 00:29:00,0.48,False,29.0,October,Monday
852,2016-10-24 15:33:00,2016-10-24 16:13:00,Business,Durham,Morrisville,15.4,NA,2016,10,24,15,Day,0 days 00:40:00,0.67,False,40.0,October,Monday
853,2016-10-24 16:34:00,2016-10-24 16:41:00,Business,Morrisville,Cary,2.2,NA,2016,10,24,16,Day,0 days 00:07:00,0.12,False,7.0,October,Monday
854,2016-10-25 13:27:00,2016-10-25 14:08:00,Business,Cary,Apex,11.2,NA,2016,10,25,13,Day,0 days 00:41:00,0.68,False,41.0,October,Tuesday
855,2016-10-25 15:04:00,2016-10-25 15:11:00,Business,Apex,Eagle Rock,2.2,NA,2016,10,25,15,Day,0 days 00:07:00,0.12,False,7.0,October,Tuesday
856,2016-10-25 15:16:00,2016-10-25 15:33:00,Business,Eagle Rock,Cary,3.6,NA,2016,10,25,15,Day,0 days 00:17:00,0.28,False,17.0,October,Tuesday
857,2016-10-25 20:00:00,2016-10-25 20:11:00,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,2016,10,25,20,Night,0 days 00:11:00,0.18,False,11.0,October,Tuesday
858,2016-10-25 20:54:00,2016-10-25 21:03:00,Business,Savon Height,Parkway,4.9,NA,2016,10,25,20,Night,0 days 00:09:00,0.15,False,9.0,October,Tuesday
859,2016-10-25 22:24:00,2016-10-25 22:45:00,Business,Parkway,Whitebridge,8.7,Errand/Supplies,2016,10,25,22,Night,0 days 00:21:00,0.35,False,21.0,October,Tuesday
860,2016-10-26 19:25:00,2016-10-26 19:31:00,Business,Whitebridge,Parkway,2.1,Meeting,2016,10,26,19,Night,0 days 00:06:00,0.1,False,6.0,October,Wednesday
861,2016-10-26 20:53:00,2016-10-26 21:03:00,Business,Parkway,Whitebridge,2.1,NA,2016,10,26,20,Night,0 days 00:10:00,0.17,False,10.0,October,Wednesday
862,2016-10-27 18:51:00,2016-10-27 19:16:00,Business,Cary,Morrisville,8.4,Meeting,2016,10,27,18,Night,0 days 00:25:00,0.42,False,25.0,October,Thursday
863,2016-10-27 19:20:00,2016-10-27 19:35:00,Business,Morrisville,Morrisville,5.9,NA,2016,10,27,19,Night,0 days 00:15:00,0.25,False,15.0,October,Thursday
864,2016-10-27 19:52:00,2016-10-27 20:21:00,Business,Huntington Woods,Huntington Woods,12.1,NA,2016,10,27,19,Night,0 days 00:29:00,0.48,False,29.0,October,Thursday
865,2016-10-27 20:47:00,2016-10-27 20:54:00,Business,Huntington Woods,Weston,3.9,NA,2016,10,27,20,Night,0 days 00:07:00,0.12,False,7.0,October,Thursday
866,2016-10-27 21:26:00,2016-10-27 21:48:00,Business,Morrisville,Cary,6.2,NA,2016,10,27,21,Night,0 days 00:22:00,0.37,False,22.0,October,Thursday
867,2016-10-28 11:34:00,2016-10-28 11:52:00,Business,Cary,Durham,10.4,Meeting,2016,10,28,11,Day,0 days 00:18:00,0.3,False,18.0,October,Friday
868,2016-10-28 13:06:00,2016-10-28 13:36:00,Business,Durham,Cary,9.9,Meeting,2016,10,28,13,Day,0 days 00:30:00,0.5,False,30.0,October,Friday
869,2016-10-28 15:53:00,2016-10-28 17:59:00,Business,Cary,Winston Salem,107.0,Meeting,2016,10,28,15,Day,0 days 02:06:00,2.1,True,126.0,October,Friday
870,2016-10-28 18:13:00,2016-10-28 20:07:00,Business,Winston Salem,Asheville,133.6,Meeting,2016,10,28,18,Night,0 days 01:54:00,1.9,True,114.0,October,Friday
871,2016-10-28 20:13:00,2016-10-28 22:00:00,Business,Asheville,Topton,91.8,Meeting,2016,10,28,20,Night,0 days 01:47:00,1.78,True,107.0,October,Friday
872,2016-10-29 15:22:00,2016-10-29 17:05:00,Business,Topton,Hayesville,40.7,Meeting,2016,10,29,15,Day,0 days 01:43:00,1.72,True,103.0,October,Saturday
873,2016-10-29 17:13:00,2016-10-29 19:19:00,Business,Hayesville,Topton,75.7,NA,2016,10,29,17,Day,0 days 02:06:00,2.1,True,126.0,October,Saturday
874,2016-10-30 07:49:00,2016-10-30 08:30:00,Business,Topton,Bryson City,29.8,NA,2016,10,30,7,Day,0 days 00:41:00,0.68,False,41.0,October,Sunday
875,2016-10-30 09:07:00,2016-10-30 10:09:00,Business,Bryson City,Bryson City,16.3,NA,2016,10,30,9,Day,0 days 01:02:00,1.03,True,62.0,October,Sunday
876,2016-10-30 10:11:00,2016-10-30 10:38:00,Business,Bryson City,Bryson City,6.5,NA,2016,10,30,10,Day,0 days 00:27:00,0.45,False,27.0,October,Sunday
877,2016-10-30 10:51:00,2016-10-30 11:21:00,Business,Bryson City,Bryson City,6.3,NA,2016,10,30,10,Day,0 days 00:30:00,0.5,False,30.0,October,Sunday
878,2016-10-30 12:24:00,2016-10-30 12:35:00,Business,Bryson City,Almond,6.6,NA,2016,10,30,12,Day,0 days 00:11:00,0.18,False,11.0,October,Sunday
879,2016-10-30 12:58:00,2016-10-30 13:18:00,Business,Almond,Bryson City,15.2,NA,2016,10,30,12,Day,0 days 00:20:00,0.33,False,20.0,October,Sunday
880,2016-10-30 13:24:00,2016-10-30 14:37:00,Business,Bryson City,Asheville,68.4,NA,2016,10,30,13,Day,0 days 01:13:00,1.22,True,73.0,October,Sunday
881,2016-10-30 15:22:00,2016-10-30 18:23:00,Business,Asheville,Mebane,195.9,NA,2016,10,30,15,Day,0 days 03:01:00,3.02,True,181.0,October,Sunday
882,2016-10-30 18:26:00,2016-10-30 19:39:00,Business,Mebane,Cary,45.2,NA,2016,10,30,18,Night,0 days 01:13:00,1.22,True,73.0,October,Sunday
883,2016-10-31 18:11:00,2016-10-31 18:20:00,Business,Cary,Morrisville,3.2,NA,2016,10,31,18,Night,0 days 00:09:00,0.15,False,9.0,October,Monday
884,2016-10-31 18:47:00,2016-10-31 19:16:00,Business,Morrisville,Raleigh,10.3,NA,2016,10,31,18,Night,0 days 00:29:00,0.48,False,29.0,October,Monday
885,2016-10-31 20:18:00,2016-10-31 20:44:00,Business,Raleigh,Cary,13.1,NA,2016,10,31,20,Night,0 days 00:26:00,0.43,False,26.0,October,Monday
886,2016-10-31 21:45:00,2016-10-31 22:10:00,Business,Savon Height,Whitebridge,9.6,Errand/Supplies,2016,10,31,21,Night,0 days 00:25:00,0.42,False,25.0,October,Monday
887,2016-11-01 11:50:00,2016-11-01 12:27:00,Business,Cary,Durham,16.5,NA,2016,11,1,11,Day,0 days 00:37:00,0.62,False,37.0,November,Tuesday
888,2016-11-01 16:29:00,2016-11-01 17:02:00,Business,Durham,Cary,12.8,NA,2016,11,1,16,Day,0 days 00:33:00,0.55,False,33.0,November,Tuesday
889,2016-11-01 17:35:00,2016-11-01 17:42:00,Business,Whitebridge,Whitebridge,1.2,NA,2016,11,1,17,Day,0 days 00:07:00,0.12,False,7.0,November,Tuesday
890,2016-11-01 19:14:00,2016-11-01 19:20:00,Business,Whitebridge,Whitebridge,1.0,NA,2016,11,1,19,Night,0 days 00:06:00,0.1,False,6.0,November,Tuesday
